id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,NA
9842363,Luxury apartment across One World,50680790,Felipe,Manhattan,Financial District,40.71006,-74.01235,Entire home/apt,275,30,0,0.7487066474,1,0,
9842492,Vibrant 1 Bedroom Apt.in Midtown,50681342,Joe,Manhattan,Hell's Kitchen,40.76683,-73.9854,Entire home/apt,290,30,68,1.67,1,0,
9843277,Columbia apartment - Upper West,4210456,Ignacio,Manhattan,Morningside Heights,40.80545,-73.9646,Entire home/apt,75,30,0,0.7487066474,1,0,
9843884,Beautiful and Warm Garden Apartment,50686888,Nadine,Brooklyn,East New York,40.66928,-73.88406,Entire home/apt,150,30,16,0.23,1,365,
9843956,Cheerful studio near Prospect Park,50687223,Jenna,Brooklyn,Prospect-Lefferts Gardens,40.65938,-73.96098,Entire home/apt,70,30,4,0.06,1,0,
9844047,Spacious Home South Prospect Park,29241227,Ken,Brooklyn,Kensington,40.64612,-73.97306,Entire home/apt,130,4,1,0.01,2,0,
9844482,Garden apartment oasis.,9523962,Andre,Brooklyn,Prospect-Lefferts Gardens,40.66237,-73.95559,Entire home/apt,125,30,10,0.15,1,0,
9844892,Family-friendly Village Apartment,50690190,Ryan,Manhattan,West Village,40.73106,-74.00211,Entire home/apt,210,30,0,0.7487066474,1,0,
9845314,Beautiful Duplex in Bushwick,2580352,Isaac,Brooklyn,Bushwick,40.69901,-73.92998,Entire home/apt,129,30,5,0.07,1,0,
9846114,"Spacious, Sunny,Beautiful Apartment",20271650,Bj,Bronx,Mott Haven,40.81088,-73.90733,Private room,64,30,37,0.55,1,0,
9846616,"Spacious Private Room, East Village",21269488,Shirley,Manhattan,East Village,40.73088,-73.98187,Private room,100,30,1,0.01,1,0,
9847917,Furnished East Village room,7511881,Nika,Manhattan,East Village,40.72701,-73.97908,Private room,60,30,1,0.01,1,0,
9851704,Beautiful 1 bedroom apt in Bedstuy,12871485,Chris,Brooklyn,Bedford-Stuyvesant,40.68237,-73.94778,Entire home/apt,120,30,9,0.14,1,0,
9853884,1 Month Huge 1 Bdr UWS Morningside,50727041,Tristan,Manhattan,Morningside Heights,40.81536,-73.96246,Private room,45,30,0,0.7487066474,1,0,
9853919,There's an Avenue D?,7033731,Ericka,Manhattan,East Village,40.72386,-73.97693,Private room,53,30,40,0.73,1,0,
9854420,Beautiful one bedroom in Soho,33889947,Gautier,Manhattan,West Village,40.72873,-74.00508,Entire home/apt,200,30,20,0.32,1,0,
9855043,Cozy Tribeca Studio,5259567,Ross,Manhattan,Tribeca,40.7166,-74.00589,Entire home/apt,139,30,0,0.7487066474,1,0,
9855566,Beautiful Room in Greenpoint Apt,43943644,Alvaro,Brooklyn,Greenpoint,40.72745,-73.95142,Private room,101,30,0,0.7487066474,1,0,
9855876,Large Room in LES ($80-100/night),18282,Daniel,Manhattan,Lower East Side,40.72005,-73.98915,Private room,70,30,3,0.04,1,0,
9856938,Living in the Manhattan,50594702,James,Manhattan,Washington Heights,40.83154,-73.94254,Private room,50,1,0,0.7487066474,1,341,
9856995,Calm and Comfy room in Brooklyn,50729557,Miho,Brooklyn,Bedford-Stuyvesant,40.69028,-73.95325,Private room,75,2,89,1.25,1,274,
9857249,Big Bright 1BR Bed-Stuy Brownstone,8033291,Julia,Brooklyn,Bedford-Stuyvesant,40.68517,-73.94671,Entire home/apt,94,30,6,0.09,1,0,
9858645,Fabulous 1BA/1BD near Times Square,7611383,Leah,Manhattan,Hell's Kitchen,40.7654,-73.98529,Private room,200,30,0,0.7487066474,1,0,
9859888,Apartment in Harlem,50750250,Ryan,Manhattan,Harlem,40.80728,-73.94987,Entire home/apt,65,30,3,0.04,1,0,
9860497,15 min to midtown & 1 min to subway,5561694,Rabita,Queens,Astoria,40.75834,-73.91555,Private room,69,30,14,0.21,1,0,
9861323,Cozy 10th St. Park Slope 1bdr apt,50755667,Kyla,Brooklyn,South Slope,40.66688,-73.98674,Entire home/apt,75,30,91,1.45,3,264,
9861797,Premium Central Park Experience,5559432,Francis,Manhattan,Upper West Side,40.79297,-73.96755,Entire home/apt,200,30,2,0.03,1,0,
9862199,Cozy Studio Home on the UWS!,32787246,Heather,Manhattan,Morningside Heights,40.80566,-73.96731,Entire home/apt,103,30,1,0.01,1,0,
9862831,Pleasant studio Chelsea (Manhattan),50761842,Michael,Manhattan,Chelsea,40.74518,-74.00114,Entire home/apt,80,30,0,0.7487066474,1,0,
9862872,A cozy place in Bayridge,50762019,Aditya,Brooklyn,Bay Ridge,40.63266,-74.0284,Private room,80,30,1,0.01,1,0,
9862913,Room in Sunny Apt in Great Area,7532013,Jennifer,Brooklyn,Fort Greene,40.69278,-73.97421,Private room,60,30,1,0.01,1,0,
9863045,Spacious Manhattan Loft w/ Private Terrace!!!,16911403,Rabya,Manhattan,East Harlem,40.798645,-73.934341,Entire home/apt,163,30,84,1.29,1,153,
9863097,"Bright, cozy, room in Greenpoint",18900298,Johanna,Brooklyn,Greenpoint,40.72522,-73.95124,Private room,50,30,0,0.7487066474,1,0,
9863626,"Private room in charming, comfortable & bright apt",11402864,Milen,Brooklyn,Crown Heights,40.66877,-73.95178,Private room,50,30,4,0.07,1,0,
9864749,Spacious Bedroom in Flat Iron,50769650,Miguel,Manhattan,Midtown,40.74501,-73.98574,Private room,150,30,0,0.7487066474,1,0,
9865262,Sunny 3 bedroom LES apartment,50772475,Megan,Manhattan,Lower East Side,40.72147,-73.98991,Entire home/apt,300,30,1,0.01,1,0,
9865344,Room in beautiful Ditmas Park,50772718,Ross,Brooklyn,Flatbush,40.63443,-73.96703,Private room,47,30,2,0.03,1,0,
9865374,Lovely 1Br Near Highline! (+2 cats),13757674,Elisabeth,Manhattan,Chelsea,40.74764,-74.00328,Entire home/apt,200,30,0,0.7487066474,1,0,
9866039,"Modern, Large & Cozy 1 BR NYC Apt",314008,Charline,Manhattan,Midtown,40.75319,-73.97223,Entire home/apt,270,14,9,0.14,1,0,
9872904,Room in lovely LES apartment,29111960,Daniel,Manhattan,Lower East Side,40.72168,-73.99183,Private room,55,30,1,0.01,1,0,
9874418,Private room in Greenpoint,7410082,Ricardo,Brooklyn,Greenpoint,40.72313,-73.93786,Private room,30,30,1,0.01,1,0,
9874794,Spacious Modern/Boho East Village Full Floor Apt.,50803532,Joseph,Manhattan,East Village,40.72589,-73.97681,Entire home/apt,137,30,9,0.13,1,0,
9875791,Cozy Big Room Next To Central Park,14811787,Will,Manhattan,Upper East Side,40.76693,-73.95179,Private room,101,30,5,0.17,3,34,
9875822,"Sunny, Quiet, Huge Room in UWS",36830075,Camila,Manhattan,Harlem,40.8292,-73.94874,Private room,85,30,0,0.7487066474,2,0,
9876040,"Sunny, spacious and charming room in Harlem",50588394,Aliz̩,Manhattan,Harlem,40.82284,-73.93877,Private room,88,30,5,0.19,2,365,
9879216,Stay in a doll factory!,5229579,Ryan,Brooklyn,Williamsburg,40.71785,-73.96232,Private room,69,30,0,0.7487066474,3,0,
9879556,Spacious & Furnished 1 Bedroom in Upper East Side,30283594,Global Luxury Suites,Manhattan,Upper East Side,40.76462,-73.95976,Entire home/apt,298,30,1,0.02,59,0,
9880140,"Huge amazing 1bdrm, Upper Manhattan",3460956,Anya & Marco,Manhattan,Washington Heights,40.85744,-73.93159,Entire home/apt,104,30,13,0.23,1,0,
9880294,Bohemian Bushwick Loft,2569188,Ana,Brooklyn,Williamsburg,40.70208,-73.94099,Private room,49,30,2,0.03,1,0,
9881195,HUGE Apartment - Close to Subway,5913612,John-Paul,Queens,Astoria,40.76151,-73.9221,Entire home/apt,167,30,1,0.01,1,0,
9881339,light filled chic west village apt,23500650,Victoria,Manhattan,West Village,40.73872,-74.00197,Entire home/apt,200,30,0,0.7487066474,1,0,
9881516,Private Bedroom in Heart of NYC,50839249,Alexandra,Manhattan,Midtown,40.74697,-73.98897,Private room,50,30,0,0.7487066474,1,0,
9882012,Stay in an artist warehouse!,5229579,Ryan,Brooklyn,Williamsburg,40.71974,-73.9618,Private room,59,30,0,0.7487066474,3,0,
9882147,Private Room + Office in Duplex,7408257,Jocelyn,Brooklyn,Bedford-Stuyvesant,40.69307,-73.94984,Private room,40,30,0,0.7487066474,1,0,
9882198,Peaceful Greenpoint room for rent,4483467,Daniel,Brooklyn,Greenpoint,40.7314,-73.95516,Private room,60,30,4,0.17,2,59,
9884175,LES Private Room + Private Bath,8936829,Ashley,Manhattan,Lower East Side,40.72153,-73.9887,Private room,150,30,0,0.7487066474,1,0,
9884725,New Condo Studio in Downtown NYC,17108566,Emma,Manhattan,Gramercy,40.73369,-73.98637,Entire home/apt,180,30,0,0.7487066474,1,0,
9885430,West Village 1-bedroom in co-op,40302046,David,Manhattan,West Village,40.73134,-74.00156,Entire home/apt,149,30,0,0.7487066474,1,0,
9885501,Private Bedroom in LES/East Village,1762558,Evan,Manhattan,East Village,40.72133,-73.9793,Private room,89,30,24,0.38,1,0,
9886606,Beautiful Bedroom & Bath For Rent!!,221266,James,Manhattan,East Harlem,40.79146,-73.94763,Private room,94,30,3,0.04,1,0,
9887326,"HUGE room, close to subway and CU!",33499326,Hannah,Manhattan,Upper West Side,40.79862,-73.96797,Private room,70,30,2,0.03,1,0,
9887763,Casa E 3A,31534322,Nia,Queens,Long Island City,40.74769,-73.94458,Private room,90,30,74,1.31,3,44,
9894602,Large Room in Sunny Astoria Apt,10456845,Taylor,Queens,Astoria,40.7592,-73.9247,Private room,40,30,2,0.03,2,0,
9894820,Upper East Side Manhattan 2 Bedroom,50894847,Aidan,Manhattan,Upper East Side,40.76813,-73.96793,Entire home/apt,149,30,1,0.01,1,0,
9895587,Casa E 3B,31534322,Nia,Queens,Long Island City,40.74629,-73.94493,Private room,50,30,132,1.92,3,49,
9895911,Room with a View,6513960,Nargiz,Queens,Astoria,40.75738,-73.91843,Private room,55,30,12,0.18,1,0,
9896731,BEDROOM IN UWS,50448556,Miguel,Manhattan,Harlem,40.80351,-73.95086,Private room,109,30,1,0.01,5,0,
9897418,Beautiful 1B apartment in Harlem!,49120239,Milena,Manhattan,Harlem,40.8138,-73.93811,Entire home/apt,120,7,0,0.7487066474,1,0,
9898409,Small Cozy Studio - Brownstone,40709140,Lee,Brooklyn,Bedford-Stuyvesant,40.68496,-73.94758,Entire home/apt,160,30,0,0.7487066474,1,0,
9898894,"Charming, spacious UES studio",19529891,Shilpa,Manhattan,Upper East Side,40.76933,-73.95686,Entire home/apt,135,30,0,0.7487066474,1,0,
9899132,Spacious Private 1-Bedroom Apartment in LIC,9995094,Jim,Queens,Long Island City,40.74514,-73.95295,Entire home/apt,211,3,136,2.14,1,37,
9899499,Beautiful Greenpoint Apartment,10836122,Laurance,Brooklyn,Greenpoint,40.72476,-73.93998,Private room,50,30,1,0.01,1,0,
9900100,"Sunny, Cozy Single Room in Brooklyn",34991003,Karen,Brooklyn,East Flatbush,40.64608,-73.92479,Private room,30,30,10,0.2,2,336,
9900224,"Quiet, private room Upper West Side",3879284,Aidan,Manhattan,Upper West Side,40.77649,-73.97809,Private room,95,30,16,0.25,1,0,
9901614,Modern sunny Wall St. apartment,6567286,David,Manhattan,Financial District,40.70665,-74.0124,Entire home/apt,160,30,1,0.01,1,0,
9901706,Cute big one bedroom,1904415,Natalie,Manhattan,Upper West Side,40.77586,-73.97859,Entire home/apt,180,30,0,0.7487066474,1,0,
9902123,PERFECT 1 BEDROOM NEAR CENTRAL PARK,50904121,Alex,Manhattan,Upper West Side,40.78328,-73.97864,Entire home/apt,185,30,5,0.07,1,0,
9902314,Room in dreamy Greenpoint loft,35407948,Steph,Brooklyn,Greenpoint,40.73867,-73.95712,Private room,70,30,2,0.03,1,0,
9902915,BEDROOM IN UWS,50448556,Miguel,Manhattan,Harlem,40.80546,-73.95024,Private room,100,30,0,0.7487066474,5,0,
9902932,Big! 2.5 BR Heart of West Village,6079156,Doug,Manhattan,West Village,40.7327,-74.00449,Entire home/apt,300,4,152,2.2,1,4,
9903132,large Tribeca loft,50925964,Patrice,Manhattan,Chinatown,40.71847,-74.00216,Entire home/apt,152,30,20,0.51,1,0,
9903230,Casa De Leon - The Oceana,20270407,Leon,Brooklyn,Sunset Park,40.64558,-74.00828,Private room,69,30,5,0.07,2,363,
9904386,East Village / Alphabety City Apt,10396448,Caroline,Manhattan,East Village,40.72628,-73.97851,Private room,100,30,4,0.06,1,0,
9904570,HighRise Bryant Park Apt w NYC View,3631872,Rui,Manhattan,Theater District,40.75413,-73.98608,Entire home/apt,200,30,3,0.04,1,0,
9906178,"Clean, cozy, & renovated apartment",11940121,Madison,Manhattan,Greenwich Village,40.72866,-74.0017,Entire home/apt,200,30,2,0.03,1,0,
9906415,"Spacious, modern 1BR by Times Sq",50939666,Selin,Manhattan,Hell's Kitchen,40.76142,-73.9936,Entire home/apt,245,30,1,0.02,1,0,
9907257,"1 Bdr. Lower East Side, NY, 2 beds",50943387,Lincoln,Manhattan,Lower East Side,40.71966,-73.98362,Entire home/apt,175,30,1,0.01,1,0,
9908067,"LARGE, SUNNY ROOM!",15381858,Craig,Brooklyn,Clinton Hill,40.68336,-73.96122,Private room,45,30,0,0.7487066474,1,0,
9908400,East Village 1BR with private patio,29505367,Lenka,Manhattan,East Village,40.72668,-73.97912,Entire home/apt,180,30,0,0.7487066474,1,0,
9915643,Lovely Suite (private bath) near Botanical garden,33021531,Felix,Brooklyn,Prospect-Lefferts Gardens,40.66225,-73.95879,Private room,99,1,222,5.08,1,235,
9917384,Sunny Brooklyn 1 BR Condo with Balcony,50988308,Ashley,Brooklyn,Gowanus,40.66959,-73.99036,Entire home/apt,178,30,12,0.33,1,0,
9918524,Queen size room near Columbia Uni.,24919557,Ana Carolina,Manhattan,Morningside Heights,40.80756,-73.96724,Private room,55,30,0,0.7487066474,1,0,
9918963,Brooklyn Apt with Patio in Heart of Fort Greene,50994782,Clay,Brooklyn,Fort Greene,40.68851,-73.97124,Entire home/apt,124,30,22,0.4,1,0,
9919518,Spacious bedroom in shared 3 bdrm,22954228,Cassandra,Brooklyn,Prospect-Lefferts Gardens,40.65433,-73.96117,Private room,55,30,0,0.7487066474,2,0,
9919728,Nice Queens townhome with parking!,50997424,Mark,Queens,Middle Village,40.71734,-73.87805,Entire home/apt,328,30,8,0.12,2,365,
9920191,Bright 2 Bdrm Apt in Williamsburg,6896056,Jonathan,Brooklyn,Williamsburg,40.71569,-73.93735,Entire home/apt,180,30,0,0.7487066474,1,0,
9920363,Convenient Ridgewood Brownstone,50997424,Mark,Queens,Ridgewood,40.70465,-73.89909,Entire home/apt,300,30,8,0.12,2,342,
9920626,Gorgeous 2BD LES Apartment,36054372,Camille,Manhattan,Chinatown,40.71327,-73.99201,Entire home/apt,180,30,0,0.7487066474,1,0,
9921366,Luxury Apartment w/ Rooftop Patio,51002691,Paul,Brooklyn,Bedford-Stuyvesant,40.68015,-73.94576,Entire home/apt,65,30,0,0.7487066474,1,0,
9922513,Cozy Room in Hell's Kitchen,49964890,Hanson,Manhattan,Hell's Kitchen,40.76684,-73.98766,Private room,60,1,1,0.01,1,0,
9923319,Private room in brand new condo,3400687,Allen,Brooklyn,Flatbush,40.65353,-73.95528,Private room,50,30,0,0.7487066474,1,0,
9923887,Large (150sf) Sun-Drenched Room,17646340,Donald,Brooklyn,Williamsburg,40.70109,-73.94305,Private room,50,30,26,0.38,1,0,
9925100,Luxury Apartment on Park ave,29413554,Hoda,Manhattan,Flatiron District,40.73926,-73.98758,Entire home/apt,150,30,1,0.01,1,0,
9925373,Spacious East Williamsburg Duplex!,10799035,Alana,Brooklyn,Williamsburg,40.70877,-73.9395,Private room,55,30,0,0.7487066474,1,0,
9925507,Loft in Williamsburg: The Fig Treehouse,2955215,Bee,Brooklyn,Williamsburg,40.71267,-73.94841,Private room,189,1,219,3.18,2,31,
9925760,300sqft Bedroom in LES Duplex,51021121,Brian,Manhattan,Lower East Side,40.7202,-73.98284,Private room,120,30,1,0.01,1,0,
9926058,"Spacious, Private Bushwick Room",46887682,Anusheh,Brooklyn,Bushwick,40.7063,-73.91897,Private room,35,30,1,0.01,1,0,
9926274,Beautiful private room!,51024366,Marie,Brooklyn,Greenpoint,40.73543,-73.9545,Private room,102,30,8,0.12,2,0,
9926599,Spacious Studio Size One bedroom,16616941,Dave,Manhattan,Murray Hill,40.7476,-73.97951,Private room,125,30,0,0.7487066474,1,0,
9926940,Lofted Tuck-A-Way Private Bedroom,30283911,Rachel,Brooklyn,Bushwick,40.69924,-73.92392,Private room,69,30,1,0.01,1,0,
9927400,bedroom in converted warehouse,22414947,Frank,Brooklyn,Williamsburg,40.71147,-73.96745,Private room,70,30,1,0.01,1,0,
9933667,Large Sunny Studio with a View!,31222791,Emily,Brooklyn,Prospect-Lefferts Gardens,40.6594,-73.96037,Entire home/apt,70,30,15,0.22,1,0,
9934510,Creative Bed-Stuy Brownstone,2670322,Amina,Brooklyn,Bedford-Stuyvesant,40.68741,-73.95215,Private room,40,30,0,0.7487066474,1,0,
9935509,Bright Bedroom in Lower East Side,12838834,Tania,Manhattan,Lower East Side,40.72089,-73.9862,Private room,80,5,5,0.07,2,0,
9935737,2 bedrooms avail. In my house,51024536,Nadia,Brooklyn,Crown Heights,40.66578,-73.94998,Entire home/apt,200,30,0,0.7487066474,2,173,
9935949,Spacious Room in Great Neighborhood,1504702,Casey,Brooklyn,Clinton Hill,40.69187,-73.96852,Private room,55,30,2,0.03,1,0,
9937307,Gigantic private room in BedStuy,17543924,Jet,Brooklyn,Bedford-Stuyvesant,40.68766,-73.92981,Private room,50,30,8,0.13,1,0,
9937333,Bright Studio Loft Bed Stuy,1714427,Minka,Brooklyn,Bedford-Stuyvesant,40.67978,-73.94697,Entire home/apt,80,30,7,0.1,1,0,
9938066,Studio a steps of ONU and Bryant Park 4,50760546,CRNY Monthly Rentals,Manhattan,Midtown,40.75109,-73.98271,Entire home/apt,105,30,11,0.16,28,153,
9938208,Bryant Park Studio 3,50760546,CRNY Monthly Rentals,Manhattan,Midtown,40.75089,-73.98216,Entire home/apt,110,30,2,0.03,28,67,
9938594,Sublet in Bushwick 1 month,45928403,Iris,Brooklyn,Bushwick,40.69525,-73.90848,Private room,30,30,0,0.7487066474,1,0,
9938746,Spacious Room in Williamsburg,1968682,Jay,Brooklyn,Williamsburg,40.70869,-73.95083,Private room,50,30,0,0.7487066474,1,0,
9939029,"Bright and Cozy Studio, Park Slope!",5417308,Tamara,Brooklyn,South Slope,40.66525,-73.97823,Entire home/apt,107,30,2,0.07,1,0,
9940337,Top floor of Brooklyn townhouse - South Slope,14314420,Josh,Brooklyn,South Slope,40.66243,-73.98438,Entire home/apt,150,30,29,0.55,1,0,
9940443,1 Bedroom Apt on 1st Ave and 66th Street Manhattan,5350711,Mike,Manhattan,Upper East Side,40.76542,-73.95786,Entire home/apt,285,30,2,0.03,1,365,
9943111,Large Manhattan Private Room,51099309,Nathan And Brock,Manhattan,Inwood,40.86652,-73.92324,Private room,50,30,0,0.7487066474,1,0,
9943258,Cozy studio in Upper West Side,20765208,Martina,Manhattan,Upper West Side,40.78114,-73.98002,Entire home/apt,140,30,0,0.7487066474,1,0,
9943427,Cozy Studio 15 minutes to Manhattan,26444500,Hana,Queens,Sunnyside,40.74024,-73.92428,Private room,59,30,0,0.7487066474,1,0,
9943876,"Bright, sunny, cozy, convenient Williamsburg 1-BR",19758408,Nicholas,Brooklyn,Williamsburg,40.7164,-73.95632,Entire home/apt,175,30,3,0.05,1,0,
9944013,Large bedroom in chinatown,50615055,Daniel,Manhattan,Chinatown,40.71322,-73.9961,Private room,91,30,1,0.01,1,0,
9944320,Nice Spacious Room for a Month,19878684,Lakshey,Queens,Ozone Park,40.68247,-73.84368,Shared room,25,30,0,0.7487066474,1,0,
9944808,Spacious Den,23193,Paris,Brooklyn,Bedford-Stuyvesant,40.68802,-73.93719,Private room,43,30,7,0.11,6,349,
9944860,arty east village,663517,D,Manhattan,Lower East Side,40.71957,-73.98639,Entire home/apt,150,31,171,2.53,1,181,
9945127,Convenient & Spacious & Feel Good Apartment,14521821,Koen,Brooklyn,Brooklyn Heights,40.69085,-73.99243,Entire home/apt,175,30,2,0.03,1,0,
9945515,East Williamsburg Private Room by L train,8515724,J,Brooklyn,Williamsburg,40.70757,-73.94057,Private room,50,1,29,0.46,2,0,
9953403,Marc Alfred,2361525,Marc,Brooklyn,Bedford-Stuyvesant,40.67672,-73.91483,Shared room,75,30,2,0.06,1,364,
9953924,Spacious Kips Bay NYC studio !,1397160,Jessie,Manhattan,Kips Bay,40.74109,-73.976,Entire home/apt,175,30,1,0.01,1,0,
9955886,Sunny Peaceful Furnished Room w/Dresser,16568093,Karla,Manhattan,East Harlem,40.79058,-73.94057,Private room,50,30,1,0.02,1,0,
9956834,Historic Striver's Row Apartment,18999923,Guirlaine,Manhattan,Harlem,40.81817,-73.94474,Entire home/apt,130,3,138,2.03,2,154,
9956933,Cute Madison Ave Apartment,10338497,Ashley,Manhattan,Upper East Side,40.78636,-73.95363,Private room,50,30,0,0.7487066474,1,0,
9957205,Beautiful Bedford Bedroom.,3358001,Erica,Brooklyn,Williamsburg,40.7177,-73.95705,Private room,50,6,5,0.08,1,0,
9958322,Casa E 3c,31534322,Nia,Queens,Long Island City,40.74689,-73.94634,Private room,50,30,138,2.11,3,29,
9958558,Lincoln Center Fully Furnished,51171909,Siyi,Manhattan,Upper West Side,40.77527,-73.97909,Private room,50,30,12,0.17,1,0,
9960135,Large Room in Spacious Apartment,42741722,Tanya,Manhattan,Harlem,40.81902,-73.95244,Private room,38,30,5,0.08,1,0,
9960512,Room in Bright & Maximalist Artist Flat,49938236,Julie,Brooklyn,Bushwick,40.69676,-73.90974,Private room,70,5,4,0.15,1,74,
9965305,Beautiful room in Brooklyn,887115,Liis,Brooklyn,Crown Heights,40.67743,-73.95766,Private room,90,1,1,0.01,1,0,
9967218,"Large, Open, Beautiful Apartment",7461203,Christopher,Brooklyn,Clinton Hill,40.68715,-73.96433,Entire home/apt,90,3,4,0.06,1,0,
9967360,Private room for one or two,51219881,Michele,Manhattan,Upper East Side,40.77878,-73.95148,Private room,100,30,2,0.03,1,0,
9967579,Cozy fully furnished one bedroom,51221173,Kamali,Manhattan,Washington Heights,40.85577,-73.93226,Entire home/apt,125,30,31,0.43,1,365,
9968402,"Luxurious, modern, clean studio apt",6172959,Sanjay,Manhattan,Battery Park City,40.70641,-74.0165,Entire home/apt,130,30,0,0.7487066474,1,0,
9969565,Child friendly 1 Bedroom,51230222,Hamish,Manhattan,Morningside Heights,40.80541,-73.96576,Entire home/apt,97,30,0,0.7487066474,1,0,
9969773,Airy Brooklyn Townhouse,39695769,Avra,Brooklyn,Gowanus,40.66787,-73.99102,Entire home/apt,250,30,0,0.7487066474,1,0,
9970462,Large East Village Apartment,28336810,Gabi,Manhattan,East Village,40.72571,-73.98833,Entire home/apt,150,30,3,0.04,1,0,
9970995,"Private BR in nice 4BR, Brooklyn",24332919,Gregoire,Brooklyn,Williamsburg,40.72004,-73.94126,Private room,50,30,1,0.01,1,0,
9973134,Location Location!! 1 bed apt,7614268,Ronnie,Manhattan,West Village,40.73438,-74.00508,Entire home/apt,139,30,0,0.7487066474,1,0,
9973167,Casa De Leon- The Rustica,20270407,Leon,Brooklyn,Sunset Park,40.64741,-74.00705,Private room,80,30,2,0.03,2,365,
9973211,"2nd Floor, 2 Family House",51248093,Amy,Queens,Ditmars Steinway,40.77846,-73.91599,Entire home/apt,250,30,0,0.7487066474,1,0,
9973680,Private Bedroom in  Williamsburg!,33876689,Fionn,Brooklyn,Williamsburg,40.70986,-73.95927,Private room,55,30,1,0.01,1,0,
9976190,Two Bedroom Apartment,46976876,Carolina,Manhattan,East Village,40.72491,-73.98959,Entire home/apt,250,30,0,0.7487066474,2,0,
9976264,Spacious/Beautiful Private Room,51262617,Sandra,Brooklyn,Greenpoint,40.72576,-73.95385,Private room,100,30,120,1.94,1,334,
9976536,"Safe, Convenient, Sunny apartment",4829216,Aria,Brooklyn,Kensington,40.64678,-73.98057,Entire home/apt,115,30,0,0.7487066474,1,0,
9976820,Spacious UES room for your travels!,6608183,Elena,Manhattan,Upper East Side,40.7625,-73.962,Private room,90,30,4,0.06,1,0,
9977113,"Huge Private Room, great location",8595112,Adrien,Manhattan,Midtown,40.7566,-73.96998,Private room,150,2,2,0.03,2,0,
9977322,Private bedroom in Tribeca,12573771,Guerin,Manhattan,Tribeca,40.71689,-74.00563,Private room,75,30,0,0.7487066474,1,0,
9978426,"Bright, spacious BR in East Village",5904463,Katherine,Manhattan,East Village,40.72308,-73.98199,Private room,120,30,1,0.01,4,0,
9978606,"Bright, brick BR in East Village",5904463,Katherine,Manhattan,East Village,40.72308,-73.9819,Private room,80,30,2,0.03,4,0,
9978664,"Clean, private bedroom in Bushwick",34010790,Saif,Brooklyn,Bedford-Stuyvesant,40.68808,-73.9206,Private room,50,30,0,0.7487066474,1,0,
9978722,"Private, comfy BR in East Village",5904463,Katherine,Manhattan,East Village,40.72505,-73.982,Private room,100,30,0,0.7487066474,4,0,
9979270,Clean condo apartment in TS,6837486,Onusa,Manhattan,Theater District,40.75927,-73.98646,Entire home/apt,100,30,0,0.7487066474,1,0,
9979608,Astoria apt. in 2 family comfortable townhome,41414774,Molly And David,Queens,Astoria,40.76222,-73.91011,Entire home/apt,125,4,12,0.18,2,4,
9984143,Quiet Riverside Park 1 bdrm w gym,51300628,Peter,Manhattan,Upper West Side,40.79413,-73.97612,Entire home/apt,199,10,0,0.7487066474,1,0,
9987456,Great location next to Times Square,45832664,Monica,Manhattan,Hell's Kitchen,40.76059,-73.99475,Private room,60,30,2,0.03,1,0,
9987543,Lovely Private Browstone Apt,9148721,Aurelie,Brooklyn,Bedford-Stuyvesant,40.6879,-73.94479,Private room,60,30,2,0.03,1,0,
9988233,Cozy Two Room Studio Astoria,404692,Romina,Queens,Astoria,40.76332,-73.91413,Entire home/apt,99,30,15,0.23,1,0,
9989842,Cozy 2 BR Apt in Prime Location!,5445371,Negar,Manhattan,Upper West Side,40.78266,-73.97696,Entire home/apt,195,30,1,0.02,1,0,
9990200,Artist Escape With Private Terrace,4878363,Jessie,Brooklyn,Bedford-Stuyvesant,40.68623,-73.94532,Private room,60,1,11,0.17,2,59,
